pose_id,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,
100,0.0317063182592392,0.7544776201248169,2.5709559281494876e-07,0.09209710359573364,0.7275214195251465,-0.07183832675218582,0.11965536326169968,0.6440227627754211,-0.1056334525346756,0.0716584324836731,0.5552642345428467,-0.12765605747699738,0.017031868919730186,0.48431989550590515,-0.14830535650253296,0.11448192596435547,0.418897807598114,-0.06939198076725006,0.13130216300487518,0.2796187996864319,-0.106716088950634,0.1285681426525116,0.17886358499526978,-0.13484163582324982,0.12196537107229233,0.08944588899612427,-0.15608622133731842,0.05576144903898239,0.39701327681541443,-0.05343573912978172,0.0340854749083519,0.2618333697319031,-0.1029391959309578,0.011934930458664894,0.3432777523994446,-0.12657155096530914,0.00449935719370842,0.4195823669433594,-0.1324535608291626,0.005072595551609993,0.41339772939682007,-0.04273619130253792,-0.008885558694601059,0.30648529529571533,-0.0958460122346878,-0.019971676170825958,0.3937332332134247,-0.10354150831699371,-0.02296493947505951,0.4667282700538635,-0.0955846980214119,-0.03597259521484375,0.4610796272754669,-0.03668889030814171,-0.05129006505012512,0.40063562989234924,-0.08325701951980591,-0.045714981853961945,0.4662610590457916,-0.08868653327226639,-0.036766402423381805,0.5335737466812134,-0.08135706931352615,pointy-finger-tap
101,0.06867659091949463,0.7527775168418884,5.3815217171404583e-08,0.1340981125831604,0.7133941650390625,-0.05946134030818939,0.16745150089263916,0.6339271068572998,-0.08132607489824295,0.1251218169927597,0.5383633375167847,-0.09222743660211563,0.06830710172653198,0.46985384821891785,-0.10071081668138504,0.16178466379642487,0.42105913162231445,-0.056428827345371246,0.18417733907699585,0.27258872985839844,-0.09119816869497299,0.18268579244613647,0.17358878254890442,-0.11575479060411453,0.18122120201587677,0.08150884509086609,-0.13349737226963043,0.10272239148616791,0.3980870544910431,-0.0430632121860981,0.0849173292517662,0.24853162467479706,-0.08590333163738251,0.06418931484222412,0.3533492684364319,-0.09919679909944534,0.06995420902967453,0.43841779232025146,-0.09812326729297638,0.05257184058427811,0.408321738243103,-0.03511322662234306,0.03191489353775978,0.30588096380233765,-0.07736064493656158,0.027816835790872574,0.4172230362892151,-0.0762559100985527,0.041279055178165436,0.4976527988910675,-0.06390917301177979,0.010998181998729706,0.4585651755332947,-0.0315048024058342,-0.013329245150089264,0.3793483376502991,-0.060290418565273285,-0.005184166133403778,0.44973573088645935,-0.05494150519371033,0.012243486940860748,0.5279214382171631,-0.04309273138642311,pointy-finger-tap
102,0.09042388945817947,0.8080579042434692,2.3457945985683182e-07,0.16382187604904175,0.7505559921264648,-0.05004832521080971,0.21073293685913086,0.6461893916130066,-0.07397498190402985,0.1781846284866333,0.5450841188430786,-0.093528151512146,0.12271901965141296,0.4692232012748718,-0.11276065558195114,0.19569747149944305,0.4156242907047272,-0.03638211637735367,0.22486887872219086,0.27732789516448975,-0.07081837207078934,0.23124751448631287,0.18218734860420227,-0.09420201927423477,0.23685003817081451,0.09328538179397583,-0.11209476739168167,0.12438599765300751,0.39377835392951965,-0.035195156931877136,0.1248832643032074,0.22762517631053925,-0.09332183748483658,0.11293070018291473,0.34361857175827026,-0.11704719811677933,0.11149834096431732,0.44004836678504944,-0.11785268783569336,0.06089780852198601,0.4237990975379944,-0.03812195360660553,0.040717266499996185,0.3137606382369995,-0.09554289281368256,0.049837417900562286,0.42753082513809204,-0.09926830977201462,0.06354345381259918,0.5109435319900513,-0.08540521562099457,0.004610776901245117,0.49213331937789917,-0.044014349579811096,-0.016203969717025757,0.4162013530731201,-0.08279692381620407,-0.0033120736479759216,0.4770026206970215,-0.08032898604869843,0.013289198279380798,0.5301642417907715,-0.06854455918073654,pointy-finger-tap
103,0.12759700417518616,0.8185335397720337,2.3258090209310467e-07,0.2046068012714386,0.7541384696960449,-0.04122094064950943,0.2598496973514557,0.6588199138641357,-0.06734240055084229,0.2419227659702301,0.5540925860404968,-0.09231313318014145,0.18456079065799713,0.48107150197029114,-0.11771959811449051,0.23941701650619507,0.41801488399505615,-0.03384315222501755,0.27323484420776367,0.2757079005241394,-0.06803985685110092,0.2875835597515106,0.18195146322250366,-0.09236856549978256,0.2952207028865814,0.09492930769920349,-0.11122797429561615,0.17048820853233337,0.3990873694419861,-0.03892369940876961,0.18137900531291962,0.22683735191822052,-0.09100233018398285,0.1770382672548294,0.3528265953063965,-0.11084544658660889,0.17430470883846283,0.4394599199295044,-0.11292016506195068,0.1096198558807373,0.4275640547275543,-0.047204677015542984,0.1019599437713623,0.3009399175643921,-0.09544630348682404,0.11391480267047882,0.4172506332397461,-0.09075839072465897,0.12161900103092194,0.5025434494018555,-0.07616760581731796,0.0506807342171669,0.4982597529888153,-0.05861005187034607,0.045716792345047,0.41035786271095276,-0.08757978677749634,0.06738545745611191,0.47014471888542175,-0.0768626257777214,0.08413996547460556,0.5257984399795532,-0.0629051923751831,pointy-finger-tap
104,0.16574370861053467,0.8049212098121643,2.3337941001955187e-07,0.24536307156085968,0.7436968088150024,-0.032460179179906845,0.3046739995479584,0.6517254114151001,-0.054710082709789276,0.303438276052475,0.5456154346466064,-0.07766366004943848,0.24975743889808655,0.4651440680027008,-0.10137566924095154,0.2881905436515808,0.4110042154788971,-0.025273121893405914,0.3294490873813629,0.27108752727508545,-0.05826471000909805,0.34948888421058655,0.18093407154083252,-0.08325358480215073,0.3615969717502594,0.09461036324501038,-0.1024913638830185,0.2226790189743042,0.3894897699356079,-0.0339728482067585,0.23947760462760925,0.21804139018058777,-0.08486781269311905,0.23443521559238434,0.33535268902778625,-0.10608427971601486,0.2296460121870041,0.4182797968387604,-0.10973402112722397,0.16218185424804688,0.4145618677139282,-0.04488934949040413,0.16114039719104767,0.28719979524612427,-0.09095416218042374,0.17227612435817719,0.40650731325149536,-0.08421507477760315,0.17737625539302826,0.4924282133579254,-0.06883333623409271,0.10100957751274109,0.48170220851898193,-0.05829264223575592,0.103303924202919,0.3917439877986908,-0.08504385501146317,0.1244349256157875,0.4606460630893707,-0.07097861915826797,0.13781222701072693,0.5202404856681824,-0.05484398826956749,pointy-finger-tap
105,0.20299869775772095,0.7978312969207764,2.725041667872574e-07,0.27786895632743835,0.7547510862350464,-0.03703560680150986,0.34629637002944946,0.6632683873176575,-0.06146318092942238,0.3566013276576996,0.5536525845527649,-0.08546126633882523,0.30760759115219116,0.4717904031276703,-0.11039967834949493,0.32978150248527527,0.4210684299468994,-0.035184066742658615,0.3712233304977417,0.27167510986328125,-0.06931450963020325,0.39309144020080566,0.1788928508758545,-0.09288197755813599,0.40902242064476013,0.09282919764518738,-0.11045803874731064,0.26539334654808044,0.3971882164478302,-0.043319638818502426,0.28799933195114136,0.21515972912311554,-0.09712795168161392,0.28589701652526855,0.3307822346687317,-0.11804090440273285,0.28002268075942993,0.4287549555301666,-0.11944767832756042,0.20375359058380127,0.41859763860702515,-0.05376917123794556,0.20737837255001068,0.2862640619277954,-0.10248459130525589,0.21923969686031342,0.3994261622428894,-0.09755053371191025,0.22123602032661438,0.4866352677345276,-0.08196689933538437,0.14025522768497467,0.4763970971107483,-0.06724494695663452,0.14517337083816528,0.38733768463134766,-0.09749662131071091,0.1662069708108902,0.452288419008255,-0.08714717626571655,0.17683067917823792,0.509342610836029,-0.07270059734582901,pointy-finger-tap
106,0.2495163381099701,0.7718833684921265,3.2743770361776114e-07,0.3304670453071594,0.7349393367767334,-0.033846307545900345,0.40643176436424255,0.6484477519989014,-0.05929544195532799,0.42877236008644104,0.5319979786872864,-0.08521874248981476,0.38172414898872375,0.4462001323699951,-0.11207301169633865,0.38644206523895264,0.40234366059303284,-0.03430359810590744,0.4315110445022583,0.25279736518859863,-0.06854639947414398,0.4594004154205322,0.1607869565486908,-0.08982180804014206,0.47975850105285645,0.07640719413757324,-0.10553042590618134,0.32283535599708557,0.37412312626838684,-0.044491689652204514,0.35623303055763245,0.19283165037631989,-0.09855235368013382,0.35654833912849426,0.3217551112174988,-0.11482369154691696,0.3494267165660858,0.4157184064388275,-0.11225447058677673,0.26073622703552246,0.39290714263916016,-0.056710273027420044,0.27323663234710693,0.25684812664985657,-0.10608287900686264,0.28608793020248413,0.3835146129131317,-0.09379159659147263,0.283915638923645,0.46535876393318176,-0.07289653271436691,0.19363678991794586,0.44730472564697266,-0.07184866070747375,0.20780250430107117,0.36426353454589844,-0.10281600803136826,0.23065462708473206,0.4398767948150635,-0.08856383711099625,0.23630279302597046,0.4919739365577698,-0.07114601135253906,pointy-finger-tap
107,0.2953127324581146,0.7883554697036743,4.0024352188083867e-07,0.3886672556400299,0.7549071907997131,-0.036843474954366684,0.4819225072860718,0.6662346124649048,-0.06449458748102188,0.5210759043693542,0.538415789604187,-0.09238992631435394,0.47873926162719727,0.43954530358314514,-0.120926633477211,0.4624687433242798,0.39125239849090576,-0.037418752908706665,0.5209511518478394,0.24013078212738037,-0.07824800163507462,0.5636852383613586,0.16617067158222198,-0.10430086404085159,0.5975179672241211,0.09402546286582947,-0.12214760482311249,0.39770054817199707,0.35190343856811523,-0.049761321395635605,0.45481258630752563,0.15149253606796265,-0.11020319908857346,0.4585720896720886,0.290129691362381,-0.12864628434181213,0.44730648398399353,0.38970163464546204,-0.1259845644235611,0.3298344910144806,0.3634086549282074,-0.06472663581371307,0.3686635196208954,0.22444236278533936,-0.12327767163515091,0.37421944737434387,0.3753243088722229,-0.10943742096424103,0.35967403650283813,0.46273231506347656,-0.08457153290510178,0.2538143992424011,0.4116426706314087,-0.08262667059898376,0.29152894020080566,0.3284108638763428,-0.11978380382061005,0.30935248732566833,0.42879292368888855,-0.10168720036745071,0.30074194073677063,0.4906182289123535,-0.07964851707220078,pointy-finger-tap
108,0.35798096656799316,0.7728880643844604,4.415849446104403e-07,0.4540332853794098,0.7390971183776855,-0.03792642429471016,0.5502913594245911,0.6546926498413086,-0.06398030370473862,0.5919528007507324,0.5395658612251282,-0.0895976647734642,0.5698487758636475,0.43222126364707947,-0.11467123031616211,0.5392003655433655,0.38046398758888245,-0.03571086376905441,0.6076053380966187,0.23256677389144897,-0.07805933803319931,0.6571800708770752,0.16180989146232605,-0.10460168123245239,0.6941735744476318,0.09065431356430054,-0.12220777571201324,0.47459715604782104,0.3388712704181671,-0.04739389568567276,0.5337305665016174,0.14542970061302185,-0.11108988523483276,0.5325165390968323,0.2894362807273865,-0.1296696960926056,0.5143911838531494,0.3901800215244293,-0.12510839104652405,0.40360891819000244,0.346754789352417,-0.0626390352845192,0.44778305292129517,0.22863350808620453,-0.12869003415107727,0.4488607943058014,0.39007967710494995,-0.11682678014039993,0.43108120560646057,0.467621773481369,-0.09021677821874619,0.3267222046852112,0.39145058393478394,-0.08032930642366409,0.3695167303085327,0.3240240514278412,-0.12522178888320923,0.38514190912246704,0.43763720989227295,-0.10902688652276993,0.37490978837013245,0.49416178464889526,-0.08570705354213715,pointy-finger-tap
109,0.4082898497581482,0.7563234567642212,5.071866553407745e-07,0.5060508847236633,0.7227193117141724,-0.04049677401781082,0.6077148914337158,0.6420699954032898,-0.06962857395410538,0.6539556384086609,0.5269564390182495,-0.09913320094347,0.6460467576980591,0.4043242633342743,-0.1282012015581131,0.5979835987091064,0.35780563950538635,-0.03421368822455406,0.6684674024581909,0.21861697733402252,-0.08003944903612137,0.7255134582519531,0.1521720290184021,-0.1083424761891365,0.7687431573867798,0.08752751350402832,-0.12652462720870972,0.5343464612960815,0.3136042654514313,-0.04657576605677605,0.6065391302108765,0.1241147518157959,-0.11127187311649323,0.6080032587051392,0.27603879570961,-0.13026541471481323,0.5879456996917725,0.36751988530158997,-0.12549465894699097,0.46404245495796204,0.3151046931743622,-0.06342373788356781,0.5191585421562195,0.1976146101951599,-0.13375064730644226,0.5209619998931885,0.3710508942604065,-0.121187724173069,0.49878185987472534,0.44153058528900146,-0.09322746098041534,0.3842317461967468,0.35345882177352905,-0.08271505683660507,0.43713390827178955,0.28693413734436035,-0.13193655014038086,0.4528999328613281,0.4108046293258667,-0.11487466841936111,0.4376196563243866,0.46307963132858276,-0.09019358456134796,pointy-finger-tap
110,0.446674108505249,0.7516197562217712,4.7624780563637614e-07,0.5425167679786682,0.7287023067474365,-0.03693746030330658,0.6393647789955139,0.6468805074691772,-0.0644088014960289,0.6949107050895691,0.5441450476646423,-0.09263167530298233,0.7027141451835632,0.427936851978302,-0.12066228687763214,0.6387388110160828,0.35949721932411194,-0.033974841237068176,0.7133644223213196,0.22432240843772888,-0.07767602056264877,0.7727030515670776,0.165219247341156,-0.10561808943748474,0.816299557685852,0.10567435622215271,-0.1241508275270462,0.5767751932144165,0.31488579511642456,-0.047030527144670486,0.6545480489730835,0.13126224279403687,-0.10948820412158966,0.6553888320922852,0.28624042868614197,-0.12886177003383636,0.6320424675941467,0.3785574734210968,-0.12591047585010529,0.50605309009552,0.31776994466781616,-0.0637674555182457,0.5669208765029907,0.20446494221687317,-0.12993846833705902,0.5677040219306946,0.3744252622127533,-0.11707549542188644,0.5421384572982788,0.44434401392936707,-0.09078814834356308,0.42732954025268555,0.3572089970111847,-0.082673080265522,0.48188772797584534,0.2927006185054779,-0.12940731644630432,0.4976312220096588,0.4132806658744812,-0.11245162039995193,0.48015421628952026,0.4640892446041107,-0.08904483914375305,pointy-finger-tap
111,0.499904990196228,0.7330761551856995,6.395273999260098e-07,0.5988502502441406,0.7237622141838074,-0.030930273234844208,0.7030736804008484,0.634734034538269,-0.05932772904634476,0.7790457606315613,0.5403870940208435,-0.0909351333975792,0.7846212387084961,0.4225012958049774,-0.1225690245628357,0.6989367008209229,0.35832682251930237,-0.03476003184914589,0.7877127528190613,0.21857710182666779,-0.0837228000164032,0.8587266802787781,0.14874513447284698,-0.11463714390993118,0.9091173410415649,0.09220874309539795,-0.13373158872127533,0.6417924761772156,0.31123918294906616,-0.053407952189445496,0.7408577799797058,0.12520015239715576,-0.12524540722370148,0.743720531463623,0.27264636754989624,-0.1466345191001892,0.7162437438964844,0.3690545856952667,-0.1425948441028595,0.5742778778076172,0.3030070662498474,-0.07496792078018188,0.6566886901855469,0.1864449381828308,-0.14616404473781586,0.6482027173042297,0.3563438057899475,-0.12866514921188354,0.6120392084121704,0.4287601709365845,-0.09776797145605087,0.49781620502471924,0.325874924659729,-0.09865991771221161,0.5685640573501587,0.2720368504524231,-0.1456679105758667,0.5766223669052124,0.3919696509838104,-0.12382160872220993,0.5494958162307739,0.44192180037498474,-0.09651084244251251,pointy-finger-tap
